CI Identifier	Growth-rate	Radius	Appearance_time	Growth-delay	Imaging_method	Category	DAP	GEN	RIF	Other_ABX
CI2270	57.3552657	844.7124527	8.724154177	2.089207984	TL	Other	D-	G-	R-	ABX-
CI2270	57.11813153	844.7124527	8.856353222	2.221407029	TL	Other	D-	G-	R-	ABX-
CI2270	58.59709987	888.03104	8.997660742	2.36271455	TL	Other	D-	G-	R-	ABX-
CI2270	57.63608247	888.03104	8.587866432	1.95292024	TL	Other	D-	G-	R-	ABX-
CI2270	60.77498995	909.6903337	8.731598149	2.096651956	TL	Other	D-	G-	R-	ABX-
CI2270	60.0760682	866.3717464	8.944707701	2.309761508	TL	Other	D-	G-	R-	ABX-
CI2270	59.02144521	909.6903337	8.819926803	2.184980611	TL	Other	D-	G-	R-	ABX-
CI2270	56.51281538	844.7124527	8.813203147	2.178256955	TL	Other	D-	G-	R-	ABX-
CI2270	59.68916509	888.03104	9.09582168	2.460875488	TL	Other	D-	G-	R-	ABX-
CI2270	55.38330792	823.053159	9.114820774	2.479874582	TL	Other	D-	G-	R-	ABX-
CI2270	59.75156882	909.6903337	9.245678089	2.610731897	TL	Other	D-	G-	R-	ABX-
CI2270	58.53469614	888.03104	9.763045597	3.128099405	TL	Other	D-	G-	R-	ABX-
CI2270	62.07298747	1017.986802	8.41331065	1.778364458	TL	Other	D-	G-	R-	ABX-
CI2270	NA	NA	NA	NA	TL	Other	D-	G-	R-	ABX-
CI2270	61.31790237	996.3275083	9.850790525	3.215844333	TL	Other	D-	G-	R-	ABX-
CI2270	71.16521053	1039.646096	9.905767073	3.270820881	TL	Other	D-	G-	R-	ABX-
CI2270	66.86559373	1082.964683	8.680715605	2.045769412	TL	Other	D-	G-	R-	ABX-
CI2270	62.22275642	974.6682146	8.965503397	2.330557204	TL	Other	D-	G-	R-	ABX-
CI2270	61.82337256	953.008921	9.642882242	3.007936049	TL	Other	D-	G-	R-	ABX-
CI2270	67.32114093	1061.305389	9.385369643	2.75042345	TL	Other	D-	G-	R-	ABX-
CI2270	71.38362358	1061.305389	9.818635169	3.183688977	TL	Other	D-	G-	R-	ABX-
CI2270	68.80010927	1061.305389	9.346972127	2.712025935	TL	Other	D-	G-	R-	ABX-
CI2270	64.57537694	1104.623977	9.379867385	2.744921193	TL	Other	D-	G-	R-	ABX-
CI2270	NA	NA	NA	NA	TL	Other	D-	G-	R-	ABX-
CI2270	59.22737751	823.053159	12.81707594	6.182129743	TL	Other	D-	G-	R-	ABX-
CI2270	NA	NA	NA	NA	TL	Other	D-	G-	R-	ABX-
CI2270	63.4396291	909.6903337	10.37779865	3.742852454	TL	Other	D-	G-	R-	ABX-
CI2272	55.01616562	883.4524723	9.06569465	-0.476908387	TL	Other	D-	G-	R-	ABX+
CI2272	59.86447279	925.5216376	8.346683812	-1.195919224	TL	Other	D-	G-	R-	ABX+
CI2272	54.85253525	841.3833069	9.436678381	-0.105924655	TL	Other	D-	G-	R-	ABX+
CI2272	53.73136422	862.4178896	8.714306643	-0.828296394	TL	Other	D-	G-	R-	ABX+
CI2272	55.01010524	862.4178896	8.572826121	-0.969776916	TL	Other	D-	G-	R-	ABX+
CI2272	54.41618761	862.4178896	9.160935817	-0.38166722	TL	Other	D-	G-	R-	ABX+
CI2272	53.31925811	841.3833069	9.225302269	-0.317300768	TL	Other	D-	G-	R-	ABX+
CI2272	52.4526232	841.3833069	8.950804086	-0.591798951	TL	Other	D-	G-	R-	ABX+
CI2272	50.12543576	778.2795589	9.036679486	-0.505923551	TL	Other	D-	G-	R-	ABX+
CI2272	45.11955861	757.2449762	8.592998795	-0.949604241	TL	Other	D-	G-	R-	ABX+
CI2272	56.56156353	757.2449762	8.695047255	-0.847555782	TL	Other	D-	G-	R-	ABX+
CI2272	61.51895761	988.6253856	8.433459038	-1.109143998	TL	Other	D-	G-	R-	ABX+
CI2272	55.90098168	925.5216376	8.88286456	-0.659738477	TL	Other	D-	G-	R-	ABX+
CI2272	59.34327977	904.4870549	8.60228173	-0.940321307	TL	Other	D-	G-	R-	ABX+
CI2272	64.82792726	1030.694551	7.052292795	-2.490310241	TL	Other	D-	G-	R-	ABX+
CI2272	59.34934015	925.5216376	8.492941492	-1.049661545	TL	Other	D-	G-	R-	ABX+
CI2272	59.94931817	925.5216376	9.740636477	0.19803344	TL	Other	D-	G-	R-	ABX+
CI2272	55.4403925	862.4178896	9.858990238	0.316387201	TL	Other	D-	G-	R-	ABX+
CI2272	55.05252792	904.4870549	9.27985572	-0.262747316	TL	Other	D-	G-	R-	ABX+
CI2272	54.01620227	862.4178896	9.762467859	0.219864823	TL	Other	D-	G-	R-	ABX+
CI2272	56.56156353	904.4870549	8.855945858	-0.686657178	TL	Other	D-	G-	R-	ABX+
CI2272	55.87067976	904.4870549	9.069571106	-0.47303193	TL	Other	D-	G-	R-	ABX+
CI2272	58.07665952	967.590803	8.964785839	-0.577817198	TL	Other	D-	G-	R-	ABX+
CI2272	62.83406093	1051.729134	8.327148537	-1.2154545	TL	Other	D-	G-	R-	ABX+
CI2272	59.60387628	904.4870549	10.37411043	0.831507388	TL	Other	D-	G-	R-	ABX+
CI2272	59.97962009	1009.659968	9.027150587	-0.515452449	TL	Other	D-	G-	R-	ABX+
CI2272	61.43411224	1072.763716	8.482050182	-1.060552855	TL	Other	D-	G-	R-	ABX+
CI2272	59.54933282	967.590803	8.862885138	-0.679717899	TL	Other	D-	G-	R-	ABX+
CI2272	58.89481136	1030.694551	9.155128905	-0.387474132	TL	Other	D-	G-	R-	ABX+
CI2272	59.94931817	946.5562203	9.031865079	-0.510737957	TL	Other	D-	G-	R-	ABX+
CI2272	58.03423683	988.6253856	8.526650936	-1.015952101	TL	Other	D-	G-	R-	ABX+
CI2272	57.91302915	988.6253856	8.915415379	-0.627187658	TL	Other	D-	G-	R-	ABX+
CI2272	58.02817645	862.4178896	11.38125772	1.838654686	TL	Other	D-	G-	R-	ABX+
CI2272	60.58565848	1030.694551	8.961626091	-0.580976946	TL	Other	D-	G-	R-	ABX+
CI2272	59.79780857	967.590803	8.055509209	-1.487093828	TL	Other	D-	G-	R-	ABX+
CI2272	58.76754329	1009.659968	8.628480564	-0.914122473	TL	Other	D-	G-	R-	ABX+
CI2272	59.15540787	1009.659968	9.236096988	-0.306506049	TL	Other	D-	G-	R-	ABX+
CI2272	59.79780857	988.6253856	8.722175876	-0.820427161	TL	Other	D-	G-	R-	ABX+
CI2272	63.17344243	1093.798299	8.677766951	-0.864836086	TL	Other	D-	G-	R-	ABX+
CI2272	61.15533457	1114.832882	7.616312493	-1.926290544	TL	Other	D-	G-	R-	ABX+
CI2272	63.3370728	1072.763716	8.402740666	-1.139862371	TL	Other	D-	G-	R-	ABX+
CI2272	60.42202812	1030.694551	8.734140023	-0.808463014	TL	Other	D-	G-	R-	ABX+
CI2272	68.627788	1135.867464	8.376799367	-1.16580367	TL	Other	D-	G-	R-	ABX+
CI2272	63.69463546	988.6253856	10.52209414	0.979491099	TL	Other	D-	G-	R-	ABX+
CI2272	73.86395975	1156.902047	8.670444374	-0.872158663	TL	Other	D-	G-	R-	ABX+
CI2272	63.13708013	1093.798299	8.688459976	-0.854143061	TL	Other	D-	G-	R-	ABX+
CI2272	65.1127653	1114.832882	8.453450859	-1.089152178	TL	Other	D-	G-	R-	ABX+
CI2272	64.28855308	1093.798299	8.743986554	-0.798616483	TL	Other	D-	G-	R-	ABX+
CI2272	64.97943686	1114.832882	8.508693281	-1.033909755	TL	Other	D-	G-	R-	ABX+
CI2272	66.22181557	1114.832882	8.370675943	-1.171927094	TL	Other	D-	G-	R-	ABX+
CI2272	64.76732342	1114.832882	8.320549206	-1.222053831	TL	Other	D-	G-	R-	ABX+
CI2272	68.22174228	1135.867464	8.460946614	-1.081656423	TL	Other	D-	G-	R-	ABX+
CI2272	64.60975343	1009.659968	10.1322774	0.589674364	TL	Other	D-	G-	R-	ABX+
CI2272	64.44612307	1135.867464	8.036114604	-1.506488433	TL	Other	D-	G-	R-	ABX+
CI2272	59.30691747	988.6253856	9.287523949	-0.255079088	TL	Other	D-	G-	R-	ABX+
CI2272	62.0522714	1009.659968	9.282160631	-0.260442406	TL	Other	D-	G-	R-	ABX+
CI2272	64.17340579	1051.729134	9.049568045	-0.493034992	TL	Other	D-	G-	R-	ABX+
CI2272	63.93099043	1114.832882	8.234102066	-1.30850097	TL	Other	D-	G-	R-	ABX+
CI2272	67.97326653	1156.902047	8.42548229	-1.117120747	TL	Other	D-	G-	R-	ABX+
CI2272	66.07636635	1135.867464	8.043462903	-1.499140134	TL	Other	D-	G-	R-	ABX+
CI2272	66.45211016	1156.902047	8.297799912	-1.244803125	TL	Other	D-	G-	R-	ABX+
CI2272	62.76133632	1093.798299	8.66115064	-0.881452396	TL	Other	D-	G-	R-	ABX+
CI2272	57.62819111	1009.659968	9.130775339	-0.411827698	TL	Other	D-	G-	R-	ABX+
CI2272	62.57952481	1093.798299	8.572474921	-0.970128116	TL	Other	D-	G-	R-	ABX+
CI2272	68.33082919	1156.902047	8.468326034	-1.074277003	TL	Other	D-	G-	R-	ABX+
CI2272	72.2943203	1220.005795	8.44992953	-1.092673507	TL	Other	D-	G-	R-	ABX+
CI2272	64.42188153	1135.867464	8.266372784	-1.276230252	TL	Other	D-	G-	R-	ABX+
CI2272	65.31881836	1135.867464	7.954386345	-1.588216691	TL	Other	D-	G-	R-	ABX+
CI2272	65.46426757	1114.832882	8.836932299	-0.705670737	TL	Other	D-	G-	R-	ABX+
CI2272	66.74300859	1156.902047	8.424350861	-1.118252176	TL	Other	D-	G-	R-	ABX+
CI2272	69.90046863	1177.93663	8.479831457	-1.062771579	TL	Other	D-	G-	R-	ABX+
CI2272	62.98557053	1072.763716	8.710883226	-0.831719811	TL	Other	D-	G-	R-	ABX+
CI2272	67.76115309	1177.93663	8.220362761	-1.322240276	TL	Other	D-	G-	R-	ABX+
CI2272	69.28230947	1198.971212	8.246315258	-1.296287779	TL	Other	D-	G-	R-	ABX+
CI2272	58.67663753	967.590803	9.323835574	-0.218767462	TL	Other	D-	G-	R-	ABX+
CI2272	62.46437751	988.6253856	8.501313932	-1.041289105	TL	Other	D-	G-	R-	ABX+
CI2272	59.30691747	1051.729134	9.014514888	-0.528088148	TL	Other	D-	G-	R-	ABX+
CI2272	77.85169239	1093.798299	10.36975526	0.82715222	TL	Other	D-	G-	R-	ABX+
CI2272	62.48255866	1009.659968	9.777097578	0.234494541	TL	Other	D-	G-	R-	ABX+
CI2272	72.49431297	1220.005795	8.557658365	-0.984944672	TL	Other	D-	G-	R-	ABX+
CI2272	67.66418695	1156.902047	8.38795725	-1.154645787	TL	Other	D-	G-	R-	ABX+
CI2272	71.78524805	1220.005795	8.157819842	-1.384783195	TL	Other	D-	G-	R-	ABX+
CI2272	62.34923022	946.5562203	10.82447603	1.28187299	TL	Other	D-	G-	R-	ABX+
CI2272	60.10688815	1051.729134	8.224461521	-1.318141516	TL	Other	D-	G-	R-	ABX+
CI2272	61.58562184	988.6253856	9.458804963	-0.083798074	TL	Other	D-	G-	R-	ABX+
CI2272	49.86483925	820.3487242	9.855883491	0.313280454	TL	Other	D-	G-	R-	ABX+
CI2272	56.39793316	862.4178896	9.028713665	-0.513889372	TL	Other	D-	G-	R-	ABX+
CI2272	55.82825707	883.4524723	8.983124479	-0.559478558	TL	Other	D-	G-	R-	ABX+
CI2272	54.56769721	883.4524723	9.776844665	0.234241628	TL	Other	D-	G-	R-	ABX+
CI2272	51.97385287	841.3833069	9.191430663	-0.351172374	TL	Other	D-	G-	R-	ABX+
CI2272	52.99199738	820.3487242	9.815363986	0.27276095	TL	Other	D-	G-	R-	ABX+
CI2272	55.022226	925.5216376	8.754272794	-0.788330243	TL	Other	D-	G-	R-	ABX+
CI2272	53.91317574	820.3487242	8.224562653	-1.318040383	TL	Other	D-	G-	R-	ABX+
CI2272	47.37402144	715.1758109	10.94465601	1.402052973	TL	Other	D-	G-	R-	ABX+
CI2272	49.64666543	757.2449762	11.2849987	1.742395665	TL	Other	D-	G-	R-	ABX+
CI2272	46.32557502	673.1066455	11.11320984	1.570606805	TL	Other	D-	G-	R-	ABX+
CI2272	66.27635902	862.4178896	10.21083663	0.668233591	TL	Other	D-	G-	R-	ABX+
CI2272	48.85275513	778.2795589	8.792793619	-0.749809418	TL	Other	D-	G-	R-	ABX+
CI2272	48.61640015	694.1412282	11.56569966	2.023096626	TL	Other	D-	G-	R-	ABX+
CI2272	50.74359493	820.3487242	9.429142406	-0.113460631	TL	Other	D-	G-	R-	ABX+
CI2272	51.12539912	778.2795589	9.43751494	-0.105088097	TL	Other	D-	G-	R-	ABX+
CI2272	63.31283127	1135.867464	8.201672828	-1.340930209	TL	Other	D-	G-	R-	ABX+
CI2272	56.0827932	1030.694551	8.973115341	-0.569487696	TL	Other	D-	G-	R-	ABX+
CI2272	59.83417087	1030.694551	9.154617917	-0.387985119	TL	Other	D-	G-	R-	ABX+
CI2272	62.62800788	1072.763716	8.651381462	-0.891221575	TL	Other	D-	G-	R-	ABX+
CI2272	61.8643995	1051.729134	8.540217741	-1.002385296	TL	Other	D-	G-	R-	ABX+
CI2272	64.53702883	1030.694551	9.320002757	-0.222600279	TL	Other	D-	G-	R-	ABX+
CI2272	78.63348193	1198.971212	8.389817035	-1.152786002	TL	Other	D-	G-	R-	ABX+
CI2272	56.75549582	946.5562203	8.642538818	-0.900064219	TL	Other	D-	G-	R-	ABX+
CI2272	55.56160018	883.4524723	9.505494768	-0.037108269	TL	Other	D-	G-	R-	ABX+
CI2272	58.22816912	946.5562203	9.11506481	-0.427538226	TL	Other	D-	G-	R-	ABX+
CI2272	64.60369305	1156.902047	8.81541989	-0.727183146	TL	Other	D-	G-	R-	ABX+
CI2272	59.7856878	1135.867464	9.305697857	-0.236905179	TL	Other	D-	G-	R-	ABX+
CI2272	67.65812657	1177.93663	7.804300373	-1.738302664	TL	Other	D-	G-	R-	ABX+
CI2272	64.44006268	1114.832882	8.143597859	-1.399005178	TL	Other	D-	G-	R-	ABX+
CI2272	63.9794735	1093.798299	8.597285469	-0.945317568	TL	Other	D-	G-	R-	ABX+
CI2272	63.22192551	1051.729134	8.554531828	-0.988071209	TL	Other	D-	G-	R-	ABX+
CI2272	55.05858831	925.5216376	9.665772449	0.123169412	TL	Other	D-	G-	R-	ABX+
CI2272	58.37361834	967.590803	9.263051221	-0.279551815	TL	Other	D-	G-	R-	ABX+
CI2272	56.09491397	904.4870549	9.167427546	-0.375175491	TL	Other	D-	G-	R-	ABX+
CI2272	62.882544	1072.763716	8.543469805	-0.999133232	TL	Other	D-	G-	R-	ABX+
CI2272	60.92503998	1009.659968	9.099742302	-0.442860735	TL	Other	D-	G-	R-	ABX+
CI2272	61.11897227	1009.659968	8.850524809	-0.692078228	TL	Other	D-	G-	R-	ABX+
CI2272	61.08260997	1030.694551	8.944128984	-0.598474053	TL	Other	D-	G-	R-	ABX+
CI2272	60.96746267	1051.729134	8.636535059	-0.906067977	TL	Other	D-	G-	R-	ABX+
CI2272	63.07647629	1072.763716	8.330807331	-1.211795706	TL	Other	D-	G-	R-	ABX+
CI2272	62.91284592	1093.798299	8.565717114	-0.976885922	TL	Other	D-	G-	R-	ABX+
CI2272	53.01017853	799.3141416	9.880459132	0.337856096	TL	Other	D-	G-	R-	ABX+
CI2272	67.90660231	1114.832882	9.13894476	-0.403658277	TL	Other	D-	G-	R-	ABX+
CI2272	59.25237401	967.590803	9.602762541	0.060159504	TL	Other	D-	G-	R-	ABX+
CI2278	68.94576749	1204.491673	7.536269981	-2.9977163	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	67.04905584	1100.656184	8.966039532	-1.56794675	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	68.11408636	1142.190379	8.4177447	-2.116241582	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	63.88986421	996.8206946	9.685672004	-0.848314277	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	65.70879273	1059.121988	8.683309567	-1.850676715	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	66.01394192	955.286499	11.17296042	0.63897414	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	67.24650532	1121.423281	8.306264406	-2.227721875	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	67.25847196	1121.423281	8.652738991	-1.881247291	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	67.7850039	1100.656184	9.03274243	-1.501243851	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	67.240522	1038.35489	9.4850008	-1.048985481	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	66.77980656	1142.190379	7.416997192	-3.116989089	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	67.83287044	1142.190379	8.405907412	-2.12807887	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	67.3422384	1183.724575	7.497610454	-3.036375827	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	68.14998626	1100.656184	8.834703453	-1.699282829	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	65.41561017	1059.121988	8.732684441	-1.80130184	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	61.23925456	934.5194012	9.498219084	-1.035767197	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	63.78216449	1038.35489	8.600103721	-1.933882561	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	60.77853911	955.286499	8.930557754	-1.603428528	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	69.95694815	1142.190379	8.353755188	-2.180231093	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	65.44552676	1079.889086	8.445840708	-2.088145574	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	68.68848484	1121.423281	8.656919773	-1.877066508	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	63.42914876	1038.35489	8.349552463	-2.184433818	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	61.88545285	996.8206946	8.638316317	-1.895669965	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	60.89820546	955.286499	9.106039726	-1.427946556	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	63.92576411	1038.35489	8.354808342	-2.179177939	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	66.23532466	1079.889086	8.561858386	-1.972127896	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	60.64690612	976.0535968	9.114881511	-1.419104771	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	64.54802913	1059.121988	8.729879403	-1.804106879	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	66.80972314	1079.889086	8.932632306	-1.601353976	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	65.07456107	1100.656184	8.291262627	-2.242723655	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	68.44915214	1183.724575	8.235877535	-2.298108747	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	62.6573008	1017.587792	10.65787551	0.123889227	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	70.76469601	1142.190379	8.39806705	-2.135919232	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	68.10810304	1121.423281	9.045427889	-1.488558392	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	67.88672029	1121.423281	8.390998795	-2.142987487	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	64.21894667	1017.587792	10.23905454	-0.294931746	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	62.78295047	851.45101	12.1888026	1.654816317	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	64.45229605	1059.121988	8.749824142	-1.784162139	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	62.55558441	996.8206946	9.038078016	-1.495908265	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	66.54645717	1100.656184	8.432425732	-2.101560549	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	59.62974215	996.8206946	9.220259448	-1.313726833	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	68.16793622	1162.957477	8.248407413	-2.285578868	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	63.29751578	1038.35489	8.598585783	-1.935400499	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	65.19422742	1079.889086	8.390382311	-2.14360397	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	79.51230619	1162.957477	8.875381067	-1.658605215	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	60.71870593	1017.587792	8.907463441	-1.626522841	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	61.84955294	1017.587792	8.875151301	-1.658834981	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	69.3945163	1142.190379	8.116465971	-2.417520311	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	62.57353436	976.0535968	9.127073914	-1.406912367	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	62.44190137	1038.35489	8.869340647	-1.664645634	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	66.486624	1059.121988	8.736735571	-1.797250711	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	64.72752866	1059.121988	7.960415264	-2.573571017	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	68.47906873	1079.889086	9.589305868	-0.944680413	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	64.64974553	1059.121988	8.102817121	-2.43116916	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	66.91742286	1100.656184	9.155901794	-1.378084488	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	64.0573971	1038.35489	8.645302229	-1.888684053	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	66.33105774	1121.423281	8.104781315	-2.429204966	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	68.44915214	1142.190379	7.972124621	-2.561861661	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	66.80972314	1100.656184	8.599298973	-1.934687309	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	63.9556807	1079.889086	8.043013596	-2.490972685	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	66.18147481	1162.957477	8.231257481	-2.302728801	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	65.74469263	1142.190379	8.079899799	-2.454086482	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	67.43198816	1162.957477	8.071748506	-2.462237776	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	66.63620694	1100.656184	8.919766454	-1.614219828	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	67.94057015	1183.724575	7.770580273	-2.763406009	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	67.6832875	1162.957477	8.211230463	-2.322755819	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	68.07818645	1142.190379	8.086008583	-2.447977698	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	67.59952105	1183.724575	7.360191095	-3.173795186	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	76.28729806	1162.957477	8.902779529	-1.631206753	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	82.68346446	1183.724575	9.37236937	-1.161616911	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	68.51496863	1142.190379	8.303665385	-2.230320896	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	66.88750627	1142.190379	7.956281629	-2.577704653	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	69.04150057	1246.025868	7.030081087	-3.503905195	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	66.39089092	1017.587792	9.380371815	-1.153614466	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	59.38442613	913.7523034	10.72271426	0.188727975	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	69.93301488	1079.889086	9.507039042	-1.026947239	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	62.76500052	1017.587792	9.046069812	-1.48791647	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	NA	NA	NA	NA	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	64.35057965	1079.889086	8.659067627	-1.874918655	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	72.49985808	1246.025868	7.951193007	-2.582793275	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	69.46631611	1121.423281	9.262914642	-1.271071639	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	68.83806778	1204.491673	7.334327596	-3.199658685	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	60.64690612	934.5194012	9.295245231	-1.238741051	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	68.35940238	1162.957477	7.826544624	-2.707441658	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	67.82688712	1121.423281	8.720486856	-1.813499426	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	71.51859401	1121.423281	9.506074263	-1.027912019	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	66.55244049	1017.587792	9.897219485	-0.636766797	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	66.80373983	1204.491673	7.426028272	-3.107958009	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	70.12448104	1162.957477	8.506408333	-2.027577949	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2278	77.98656022	1142.190379	9.760033169	-0.773953112	TL	Cardiovascular&ForeignBody	D-	G-	R-	ABX+
CI2293	52.56255136	991.8709795	8.152978089	-1.259357053	TL	Prothesis	D-	G-	R-	ABX-
CI2293	59.18460507	991.8709795	9.501052024	0.088716882	TL	Prothesis	D-	G-	R-	ABX-
CI2293	56.64220945	957.6685319	9.501157236	0.088822094	TL	Prothesis	D-	G-	R-	ABX-
CI2293	56.84914863	991.8709795	8.814465556	-0.597869586	TL	Prothesis	D-	G-	R-	ABX-
CI2293	59.45066973	1026.073427	8.749845592	-0.66248955	TL	Prothesis	D-	G-	R-	ABX-
CI2293	59.37183575	991.8709795	9.295543866	-0.116791276	TL	Prothesis	D-	G-	R-	ABX-
CI2293	55.15421821	923.4660843	9.993654659	0.581319517	TL	Prothesis	D-	G-	R-	ABX-
CI2293	64.27925056	957.6685319	10.07537204	0.663036894	TL	Prothesis	D-	G-	R-	ABX-
CI2293	55.43013712	957.6685319	9.349004763	-0.063330379	TL	Prothesis	D-	G-	R-	ABX-
CI2293	57.94297	1060.275875	8.364169806	-1.048165336	TL	Prothesis	D-	G-	R-	ABX-
CI2293	58.77072671	991.8709795	9.184353643	-0.227981499	TL	Prothesis	D-	G-	R-	ABX-
CI2293	57.83457329	889.2636368	11.15132932	1.73899418	TL	Prothesis	D-	G-	R-	ABX-
