CI Identifier	Appearance_time	Growth-rate	Radius	Imaging_method
CI5052	9.574862505	57.71612341	1042.039158	TL
CI5052	9.415039801	60.29393771	1077.971543	TL
CI5052	9.385417444	57.25025335	1006.106773	TL
CI5052	9.584153491	58.17164079	1042.039158	TL
CI5052	9.260775224	58.47186816	1042.039158	TL
CI5052	9.356189365	58.66856885	1042.039158	TL
CI5052	9.457635552	62.06424392	1113.903927	TL
CI5052	9.694942738	60.54240174	1042.039158	TL
CI5052	9.605327462	59.12408624	1042.039158	TL
CI5052	8.955935406	77.6035984	1293.565851	TL
CI5052	9.477197319	59.99371034	1077.971543	TL
CI5052	9.101392424	61.40167317	1113.903927	TL
CI5052	9.330534653	59.09302824	1042.039158	TL
CI5052	9.631707462	52.90213285	934.2420036	TL
CI5052	9.456203679	60.03512101	1042.039158	TL
CI5052	9.706505234	56.96037865	1006.106773	TL
CI5052	9.025359693	58.04740878	1042.039158	TL
CI5052	10.30556409	97.85341676	1329.498236	TL
CI5052	9.368264226	57.40554337	1042.039158	TL
CI5052	9.751145839	55.19007245	970.1743883	TL
CI5052	9.784621742	61.80542722	1042.039158	TL
CI5052	9.6440366	59.15514424	1077.971543	TL
CI5052	9.621092896	58.33728348	1042.039158	TL
CI5052	9.465696185	56.98108399	1006.106773	TL
CI5052	9.56073092	58.61680551	1042.039158	TL
CI5052	9.854274272	56.53591927	1077.971543	TL
CI5052	9.101392424	61.40167317	1113.903927	TL
CI5052	9.106233555	66.8057658	1185.768697	TL
CI5052	9.017782306	57.45730671	1006.106773	TL
CI5052	9.82102738	58.02670344	1113.903927	TL
CI5052	9.513446165	54.29974301	1006.106773	TL
CI5052	9.537561349	61.19461981	1077.971543	TL
CI5052	9.390765834	54.68279172	1006.106773	TL
CI5052	9.115709961	53.83387295	1042.039158	TL
CI5052	9.18034097	54.40326969	1006.106773	TL
CI5052	9.351314633	57.6850654	1042.039158	TL
CI5052	9.149361634	60.40781706	1077.971543	TL
CI5052	9.517782306	57.45730671	1077.971543	TL
CI5052	9.621485773	58.84456421	1042.039158	TL
CI5052	8.846779498	54.29974301	1077.971543	TL
CI5052	9.105101548	57.95423477	1077.971543	TL
CI5052	10.15842984	66.1639004	1113.903927	TL
CI5052	9.854772174	61.33955716	1077.971543	TL
CI5052	16.22743814	36.65879695	467.1210018	TL
CI5052	9.114851878	53.57505626	1006.106773	TL
CI5052	9.931964499	87.54215956	1293.565851	TL
CI5052	9.652175455	71.42305568	1149.836312	TL
CI5055	11.69525692	48.66794542	764.50105	TL
CI5055	12.20022542	47.71346632	728.0962381	TL
CI5055	12.9859429	46.39187987	691.6914262	TL
CI5055	11.81157231	52.38097402	800.9058619	TL
CI5055	11.96707868	51.56284907	800.9058619	TL
CI5055	12.28994879	49.40216012	728.0962381	TL
CI5055	11.88996524	48.64696786	764.50105	TL
CI5055	12.08829198	49.33922743	764.50105	TL
CI5055	11.90383736	47.62955607	764.50105	TL
CI5055	12.11017721	46.8848526	728.0962381	TL
CI5055	11.78334972	48.30083808	764.50105	TL
CI5055	11.84220273	47.29391507	764.50105	TL
CI5055	12.40414652	49.64340209	764.50105	TL
CI5055	12.05733392	49.75877868	764.50105	TL
CI5055	12.06539906	46.40236865	764.50105	TL
CI5055	11.79107285	47.24147116	728.0962381	TL
CI5055	12.11733095	46.45481256	800.9058619	TL
CI5055	11.9397198	50.95449976	800.9058619	TL
CI5055	11.66747363	47.5561346	764.50105	TL
CI5055	11.90039871	48.89869861	764.50105	TL
CI5055	11.74670713	48.07008489	764.50105	TL
CI5055	12.26354244	48.59452395	764.50105	TL
CI5055	11.78156735	45.18567002	728.0962381	TL
CI5055	11.93564194	50.84961194	800.9058619	TL
CI5055	10.91463592	49.53851427	837.3106738	TL
CI5055	12.03154892	46.87436381	728.0962381	TL
CI5055	12.25260637	49.26580596	764.50105	TL
CI5055	12.16169792	44.34656751	691.6914262	TL
CI5055	12.0702257	45.95135106	728.0962381	TL
CI5055	12.15135349	49.66437965	764.50105	TL
CI5055	11.90272619	46.77996478	728.0962381	TL
CI5055	11.75992971	45.94086227	728.0962381	TL
CI5055	11.60213172	49.32873865	800.9058619	TL
CI5055	12.02602717	47.14707213	764.50105	TL
CI5055	11.61935073	47.51417948	764.50105	TL
CI5055	11.93278369	49.1294518	764.50105	TL
CI5055	11.51108695	46.82191991	764.50105	TL
CI5055	11.56294095	47.88128682	800.9058619	TL
CI5055	11.91472782	48.73087811	764.50105	TL
CI5055	12.0088694	47.29391507	764.50105	TL
CI5055	11.81830241	46.75898722	764.50105	TL
CI5055	11.67090534	47.40929166	764.50105	TL
CI5055	11.69223663	48.46865858	764.50105	TL
CI5055	12.50423867	47.40929166	728.0962381	TL
CI5055	11.72400059	49.75877868	800.9058619	TL
CI5055	11.60574194	46.14014912	764.50105	TL
CI5055	11.41936148	47.00022919	800.9058619	TL
CI5055	12.09400304	44.14728067	691.6914262	TL
CI5055	11.85740607	47.12609457	728.0962381	TL
CI5055	11.53191932	48.52110248	764.50105	TL
CI5055	12.03363317	48.69941177	764.50105	TL
CI5055	11.67673233	48.7938108	764.50105	TL
CI5055	11.90779145	49.34971621	764.50105	TL
CI5055	12.23214757	48.72038933	728.0962381	TL
CI5055	11.9034406	48.44768102	764.50105	TL
CI5055	11.69525692	48.66794542	764.50105	TL
CI5055	11.79107285	47.24147116	764.50105	TL
CI5055	11.71044931	47.6715112	764.50105	TL
CI5055	12.07050403	47.62955607	728.0962381	TL
CI5055	12.0993275	45.35349052	691.6914262	TL
CI5055	11.9352829	45.86744081	728.0962381	TL
CI5055	12.92747265	45.5317998	728.0962381	TL
CI5055	13.19835564	49.59095818	728.0962381	TL
CI5055	11.69142443	46.52823403	764.50105	TL
CI5055	12.50251932	54.09064538	NA	TL
CI5055	13.01212365	70.35874524	764.50105	TL
